Type,SKU,Name,Published,Parent,"Is featured?","Visibility in catalog","Short description",Description,"In stock?",Stock,Weight,Length,Width,Height,"Sale price","Regular price",Categories,Images,"Attribute 1 name","Attribute 1 value (s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value (s)","Attribute 2 visible","Attribute 2 global"
variation,S11939-OR-S,SPORTY,1,S11939-AG-L,0,visible,"SPORTY MEN T-SHIRT 140g","SOL'S SPORTY Men, Tshirt 140g/m², Il materiale traspirante, il taglio con maniche raglan e le cuciture piatte rendoNo quest'articolo ideale per tutte le vostre operazioni sportive. Disponibile in un'ampia gamma di taglie e colori, tra cui delle tonalità  fluo., 100% poliestere effetto traspirante, Girocollo ribassato, Maniche a raglan, Retro del capo più lungo e arrotondato, .",1,,"6,700","0,500","0,370","0,210",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11939-ag.jpg,Color,Arancione,1,1,Size,S,1,1
variation,S11939-OR-XL,SPORTY,1,S11939-AG-L,0,visible,"SPORTY MEN T-SHIRT 140g","SOL'S SPORTY Men, Tshirt 140g/m², Il materiale traspirante, il taglio con maniche raglan e le cuciture piatte rendoNo quest'articolo ideale per tutte le vostre operazioni sportive. Disponibile in un'ampia gamma di taglie e colori, tra cui delle tonalità  fluo., 100% poliestere effetto traspirante, Girocollo ribassato, Maniche a raglan, Retro del capo più lungo e arrotondato, .",1,,"8,460","0,580","0,390","0,220",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11939-ag.jpg,Color,Arancione,1,1,Size,XL,1,1
variation,S11939-OR-XS,SPORTY,1,S11939-AG-L,0,visible,"SPORTY MEN T-SHIRT 140g","SOL'S SPORTY Men, Tshirt 140g/m², Il materiale traspirante, il taglio con maniche raglan e le cuciture piatte rendoNo quest'articolo ideale per tutte le vostre operazioni sportive. Disponibile in un'ampia gamma di taglie e colori, tra cui delle tonalità  fluo., 100% poliestere effetto traspirante, Girocollo ribassato, Maniche a raglan, Retro del capo più lungo e arrotondato, .",1,,"6,080","0,480","0,360","0,220",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11939-ag.jpg,Color,Arancione,1,1,Size,XS,1,1
variation,S11939-OR-XXL,SPORTY,1,S11939-AG-L,0,visible,"SPORTY MEN T-SHIRT 140g","SOL'S SPORTY Men, Tshirt 140g/m², Il materiale traspirante, il taglio con maniche raglan e le cuciture piatte rendoNo quest'articolo ideale per tutte le vostre operazioni sportive. Disponibile in un'ampia gamma di taglie e colori, tra cui delle tonalità  fluo., 100% poliestere effetto traspirante, Girocollo ribassato, Maniche a raglan, Retro del capo più lungo e arrotondato, .",1,,"9,100","0,600","0,410","0,210",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11939-ag.jpg,Color,Arancione,1,1,Size,XXL,1,1
variation,S11939-OR-XXS,SPORTY,1,S11939-AG-L,0,visible,"SPORTY MEN T-SHIRT 140g","SOL'S SPORTY Men, Tshirt 140g/m², Il materiale traspirante, il taglio con maniche raglan e le cuciture piatte rendoNo quest'articolo ideale per tutte le vostre operazioni sportive. Disponibile in un'ampia gamma di taglie e colori, tra cui delle tonalità  fluo., 100% poliestere effetto traspirante, Girocollo ribassato, Maniche a raglan, Retro del capo più lungo e arrotondato, .",1,,"5,380","0,470","0,360","0,220",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11939-ag.jpg,Color,Arancione,1,1,Size,XXS,1,1
variation,S11939-PB-L,SPORTY,1,S11939-AG-L,0,visible,"SPORTY MEN T-SHIRT 140g","SOL'S SPORTY Men, Tshirt 140g/m², Il materiale traspirante, il taglio con maniche raglan e le cuciture piatte rendoNo quest'articolo ideale per tutte le vostre operazioni sportive. Disponibile in un'ampia gamma di taglie e colori, tra cui delle tonalità  fluo., 100% poliestere effetto traspirante, Girocollo ribassato, Maniche a raglan, Retro del capo più lungo e arrotondato, .",1,,"7,540","0,550","0,400","0,210",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11939-ag.jpg,Color,"blu petrolio",1,1,Size,L,1,1
variation,S11939-PB-M,SPORTY,1,S11939-AG-L,0,visible,"SPORTY MEN T-SHIRT 140g","SOL'S SPORTY Men, Tshirt 140g/m², Il materiale traspirante, il taglio con maniche raglan e le cuciture piatte rendoNo quest'articolo ideale per tutte le vostre operazioni sportive. Disponibile in un'ampia gamma di taglie e colori, tra cui delle tonalità  fluo., 100% poliestere effetto traspirante, Girocollo ribassato, Maniche a raglan, Retro del capo più lungo e arrotondato, .",1,,"6,900","0,520","0,370","0,210",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11939-ag.jpg,Color,"blu petrolio",1,1,Size,M,1,1
variation,S11939-PB-S,SPORTY,1,S11939-AG-L,0,visible,"SPORTY MEN T-SHIRT 140g","SOL'S SPORTY Men, Tshirt 140g/m², Il materiale traspirante, il taglio con maniche raglan e le cuciture piatte rendoNo quest'articolo ideale per tutte le vostre operazioni sportive. Disponibile in un'ampia gamma di taglie e colori, tra cui delle tonalità  fluo., 100% poliestere effetto traspirante, Girocollo ribassato, Maniche a raglan, Retro del capo più lungo e arrotondato, .",1,,"6,700","0,500","0,370","0,210",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11939-ag.jpg,Color,"blu petrolio",1,1,Size,S,1,1
variation,S11939-PB-XL,SPORTY,1,S11939-AG-L,0,visible,"SPORTY MEN T-SHIRT 140g","SOL'S SPORTY Men, Tshirt 140g/m², Il materiale traspirante, il taglio con maniche raglan e le cuciture piatte rendoNo quest'articolo ideale per tutte le vostre operazioni sportive. Disponibile in un'ampia gamma di taglie e colori, tra cui delle tonalità  fluo., 100% poliestere effetto traspirante, Girocollo ribassato, Maniche a raglan, Retro del capo più lungo e arrotondato, .",1,,"8,460","0,580","0,390","0,220",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11939-ag.jpg,Color,"blu petrolio",1,1,Size,XL,1,1
variation,S11939-PB-XS,SPORTY,1,S11939-AG-L,0,visible,"SPORTY MEN T-SHIRT 140g","SOL'S SPORTY Men, Tshirt 140g/m², Il materiale traspirante, il taglio con maniche raglan e le cuciture piatte rendoNo quest'articolo ideale per tutte le vostre operazioni sportive. Disponibile in un'ampia gamma di taglie e colori, tra cui delle tonalità  fluo., 100% poliestere effetto traspirante, Girocollo ribassato, Maniche a raglan, Retro del capo più lungo e arrotondato, .",1,,"6,080","0,480","0,360","0,220",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11939-ag.jpg,Color,"blu petrolio",1,1,Size,XS,1,1
variation,S11939-PB-XXL,SPORTY,1,S11939-AG-L,0,visible,"SPORTY MEN T-SHIRT 140g","SOL'S SPORTY Men, Tshirt 140g/m², Il materiale traspirante, il taglio con maniche raglan e le cuciture piatte rendoNo quest'articolo ideale per tutte le vostre operazioni sportive. Disponibile in un'ampia gamma di taglie e colori, tra cui delle tonalità  fluo., 100% poliestere effetto traspirante, Girocollo ribassato, Maniche a raglan, Retro del capo più lungo e arrotondato, .",1,,"9,100","0,600","0,410","0,210",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11939-ag.jpg,Color,"blu petrolio",1,1,Size,XXL,1,1
variation,S11939-PB-XXS,SPORTY,1,S11939-AG-L,0,visible,"SPORTY MEN T-SHIRT 140g","SOL'S SPORTY Men, Tshirt 140g/m², Il materiale traspirante, il taglio con maniche raglan e le cuciture piatte rendoNo quest'articolo ideale per tutte le vostre operazioni sportive. Disponibile in un'ampia gamma di taglie e colori, tra cui delle tonalità  fluo., 100% poliestere effetto traspirante, Girocollo ribassato, Maniche a raglan, Retro del capo più lungo e arrotondato, .",1,,"5,380","0,470","0,360","0,220",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11939-ag.jpg,Color,"blu petrolio",1,1,Size,XXS,1,1
variation,S11939-PG-L,SPORTY,1,S11939-AG-L,0,visible,"SPORTY MEN T-SHIRT 140g","SOL'S SPORTY Men, Tshirt 140g/m², Il materiale traspirante, il taglio con maniche raglan e le cuciture piatte rendoNo quest'articolo ideale per tutte le vostre operazioni sportive. Disponibile in un'ampia gamma di taglie e colori, tra cui delle tonalità  fluo., 100% poliestere effetto traspirante, Girocollo ribassato, Maniche a raglan, Retro del capo più lungo e arrotondato, .",1,,"7,540","0,550","0,400","0,210",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11939-ag.jpg,Color,"grigio puro",1,1,Size,L,1,1
variation,S11939-PG-M,SPORTY,1,S11939-AG-L,0,visible,"SPORTY MEN T-SHIRT 140g","SOL'S SPORTY Men, Tshirt 140g/m², Il materiale traspirante, il taglio con maniche raglan e le cuciture piatte rendoNo quest'articolo ideale per tutte le vostre operazioni sportive. Disponibile in un'ampia gamma di taglie e colori, tra cui delle tonalità  fluo., 100% poliestere effetto traspirante, Girocollo ribassato, Maniche a raglan, Retro del capo più lungo e arrotondato, .",1,,"6,900","0,520","0,370","0,210",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11939-ag.jpg,Color,"grigio puro",1,1,Size,M,1,1
variation,S11939-PG-S,SPORTY,1,S11939-AG-L,0,visible,"SPORTY MEN T-SHIRT 140g","SOL'S SPORTY Men, Tshirt 140g/m², Il materiale traspirante, il taglio con maniche raglan e le cuciture piatte rendoNo quest'articolo ideale per tutte le vostre operazioni sportive. Disponibile in un'ampia gamma di taglie e colori, tra cui delle tonalità  fluo., 100% poliestere effetto traspirante, Girocollo ribassato, Maniche a raglan, Retro del capo più lungo e arrotondato, .",1,,"6,700","0,500","0,370","0,210",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11939-ag.jpg,Color,"grigio puro",1,1,Size,S,1,1
variation,S11939-PG-XL,SPORTY,1,S11939-AG-L,0,visible,"SPORTY MEN T-SHIRT 140g","SOL'S SPORTY Men, Tshirt 140g/m², Il materiale traspirante, il taglio con maniche raglan e le cuciture piatte rendoNo quest'articolo ideale per tutte le vostre operazioni sportive. Disponibile in un'ampia gamma di taglie e colori, tra cui delle tonalità  fluo., 100% poliestere effetto traspirante, Girocollo ribassato, Maniche a raglan, Retro del capo più lungo e arrotondato, .",1,,"8,460","0,580","0,390","0,220",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11939-ag.jpg,Color,"grigio puro",1,1,Size,XL,1,1
variation,S11939-PG-XS,SPORTY,1,S11939-AG-L,0,visible,"SPORTY MEN T-SHIRT 140g","SOL'S SPORTY Men, Tshirt 140g/m², Il materiale traspirante, il taglio con maniche raglan e le cuciture piatte rendoNo quest'articolo ideale per tutte le vostre operazioni sportive. Disponibile in un'ampia gamma di taglie e colori, tra cui delle tonalità  fluo., 100% poliestere effetto traspirante, Girocollo ribassato, Maniche a raglan, Retro del capo più lungo e arrotondato, .",1,,"6,080","0,480","0,360","0,220",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11939-ag.jpg,Color,"grigio puro",1,1,Size,XS,1,1
variation,S11939-PG-XXL,SPORTY,1,S11939-AG-L,0,visible,"SPORTY MEN T-SHIRT 140g","SOL'S SPORTY Men, Tshirt 140g/m², Il materiale traspirante, il taglio con maniche raglan e le cuciture piatte rendoNo quest'articolo ideale per tutte le vostre operazioni sportive. Disponibile in un'ampia gamma di taglie e colori, tra cui delle tonalità  fluo., 100% poliestere effetto traspirante, Girocollo ribassato, Maniche a raglan, Retro del capo più lungo e arrotondato, .",1,,"9,100","0,600","0,410","0,210",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11939-ag.jpg,Color,"grigio puro",1,1,Size,XXL,1,1
variation,S11939-PG-XXS,SPORTY,1,S11939-AG-L,0,visible,"SPORTY MEN T-SHIRT 140g","SOL'S SPORTY Men, Tshirt 140g/m², Il materiale traspirante, il taglio con maniche raglan e le cuciture piatte rendoNo quest'articolo ideale per tutte le vostre operazioni sportive. Disponibile in un'ampia gamma di taglie e colori, tra cui delle tonalità  fluo., 100% poliestere effetto traspirante, Girocollo ribassato, Maniche a raglan, Retro del capo più lungo e arrotondato, .",1,,"5,380","0,470","0,360","0,220",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11939-ag.jpg,Color,"grigio puro",1,1,Size,XXS,1,1
variation,S11939-RB-3XL,SPORTY,1,S11939-AG-L,0,visible,"SPORTY MEN T-SHIRT 140g","SOL'S SPORTY Men, Tshirt 140g/m², Il materiale traspirante, il taglio con maniche raglan e le cuciture piatte rendoNo quest'articolo ideale per tutte le vostre operazioni sportive. Disponibile in un'ampia gamma di taglie e colori, tra cui delle tonalità  fluo., 100% poliestere effetto traspirante, Girocollo ribassato, Maniche a raglan, Retro del capo più lungo e arrotondato, .",1,,"9,800","0,600","0,410","0,210",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11939-ag.jpg,Color,"Blu Royal",1,1,Size,3XL,1,1
variation,S11939-RB-L,SPORTY,1,S11939-AG-L,0,visible,"SPORTY MEN T-SHIRT 140g","SOL'S SPORTY Men, Tshirt 140g/m², Il materiale traspirante, il taglio con maniche raglan e le cuciture piatte rendoNo quest'articolo ideale per tutte le vostre operazioni sportive. Disponibile in un'ampia gamma di taglie e colori, tra cui delle tonalità  fluo., 100% poliestere effetto traspirante, Girocollo ribassato, Maniche a raglan, Retro del capo più lungo e arrotondato, .",1,,"7,540","0,550","0,400","0,210",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11939-ag.jpg,Color,"Blu Royal",1,1,Size,L,1,1
variation,S11939-RB-M,SPORTY,1,S11939-AG-L,0,visible,"SPORTY MEN T-SHIRT 140g","SOL'S SPORTY Men, Tshirt 140g/m², Il materiale traspirante, il taglio con maniche raglan e le cuciture piatte rendoNo quest'articolo ideale per tutte le vostre operazioni sportive. Disponibile in un'ampia gamma di taglie e colori, tra cui delle tonalità  fluo., 100% poliestere effetto traspirante, Girocollo ribassato, Maniche a raglan, Retro del capo più lungo e arrotondato, .",1,,"6,900","0,520","0,370","0,210",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11939-ag.jpg,Color,"Blu Royal",1,1,Size,M,1,1
variation,S11939-RB-S,SPORTY,1,S11939-AG-L,0,visible,"SPORTY MEN T-SHIRT 140g","SOL'S SPORTY Men, Tshirt 140g/m², Il materiale traspirante, il taglio con maniche raglan e le cuciture piatte rendoNo quest'articolo ideale per tutte le vostre operazioni sportive. Disponibile in un'ampia gamma di taglie e colori, tra cui delle tonalità  fluo., 100% poliestere effetto traspirante, Girocollo ribassato, Maniche a raglan, Retro del capo più lungo e arrotondato, .",1,,"6,700","0,500","0,370","0,210",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11939-ag.jpg,Color,"Blu Royal",1,1,Size,S,1,1
variation,S11939-RB-XL,SPORTY,1,S11939-AG-L,0,visible,"SPORTY MEN T-SHIRT 140g","SOL'S SPORTY Men, Tshirt 140g/m², Il materiale traspirante, il taglio con maniche raglan e le cuciture piatte rendoNo quest'articolo ideale per tutte le vostre operazioni sportive. Disponibile in un'ampia gamma di taglie e colori, tra cui delle tonalità  fluo., 100% poliestere effetto traspirante, Girocollo ribassato, Maniche a raglan, Retro del capo più lungo e arrotondato, .",1,,"8,460","0,580","0,390","0,220",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11939-ag.jpg,Color,"Blu Royal",1,1,Size,XL,1,1
variation,S11939-RB-XS,SPORTY,1,S11939-AG-L,0,visible,"SPORTY MEN T-SHIRT 140g","SOL'S SPORTY Men, Tshirt 140g/m², Il materiale traspirante, il taglio con maniche raglan e le cuciture piatte rendoNo quest'articolo ideale per tutte le vostre operazioni sportive. Disponibile in un'ampia gamma di taglie e colori, tra cui delle tonalità  fluo., 100% poliestere effetto traspirante, Girocollo ribassato, Maniche a raglan, Retro del capo più lungo e arrotondato, .",1,,"6,080","0,480","0,360","0,220",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11939-ag.jpg,Color,"Blu Royal",1,1,Size,XS,1,1
variation,S11939-RB-XXL,SPORTY,1,S11939-AG-L,0,visible,"SPORTY MEN T-SHIRT 140g","SOL'S SPORTY Men, Tshirt 140g/m², Il materiale traspirante, il taglio con maniche raglan e le cuciture piatte rendoNo quest'articolo ideale per tutte le vostre operazioni sportive. Disponibile in un'ampia gamma di taglie e colori, tra cui delle tonalità  fluo., 100% poliestere effetto traspirante, Girocollo ribassato, Maniche a raglan, Retro del capo più lungo e arrotondato, .",1,,"9,100","0,600","0,410","0,210",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11939-ag.jpg,Color,"Blu Royal",1,1,Size,XXL,1,1
variation,S11939-RB-XXS,SPORTY,1,S11939-AG-L,0,visible,"SPORTY MEN T-SHIRT 140g","SOL'S SPORTY Men, Tshirt 140g/m², Il materiale traspirante, il taglio con maniche raglan e le cuciture piatte rendoNo quest'articolo ideale per tutte le vostre operazioni sportive. Disponibile in un'ampia gamma di taglie e colori, tra cui delle tonalità  fluo., 100% poliestere effetto traspirante, Girocollo ribassato, Maniche a raglan, Retro del capo più lungo e arrotondato, .",1,,"5,380","0,470","0,360","0,220",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11939-ag.jpg,Color,"Blu Royal",1,1,Size,XXS,1,1
variation,S11939-RD-3XL,SPORTY,1,S11939-AG-L,0,visible,"SPORTY MEN T-SHIRT 140g","SOL'S SPORTY Men, Tshirt 140g/m², Il materiale traspirante, il taglio con maniche raglan e le cuciture piatte rendoNo quest'articolo ideale per tutte le vostre operazioni sportive. Disponibile in un'ampia gamma di taglie e colori, tra cui delle tonalità  fluo., 100% poliestere effetto traspirante, Girocollo ribassato, Maniche a raglan, Retro del capo più lungo e arrotondato, .",1,,"9,800","0,600","0,410","0,210",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11939-ag.jpg,Color,Rosso,1,1,Size,3XL,1,1
variation,S11939-RD-L,SPORTY,1,S11939-AG-L,0,visible,"SPORTY MEN T-SHIRT 140g","SOL'S SPORTY Men, Tshirt 140g/m², Il materiale traspirante, il taglio con maniche raglan e le cuciture piatte rendoNo quest'articolo ideale per tutte le vostre operazioni sportive. Disponibile in un'ampia gamma di taglie e colori, tra cui delle tonalità  fluo., 100% poliestere effetto traspirante, Girocollo ribassato, Maniche a raglan, Retro del capo più lungo e arrotondato, .",1,,"7,540","0,550","0,400","0,210",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11939-ag.jpg,Color,Rosso,1,1,Size,L,1,1
variation,S11939-RD-M,SPORTY,1,S11939-AG-L,0,visible,"SPORTY MEN T-SHIRT 140g","SOL'S SPORTY Men, Tshirt 140g/m², Il materiale traspirante, il taglio con maniche raglan e le cuciture piatte rendoNo quest'articolo ideale per tutte le vostre operazioni sportive. Disponibile in un'ampia gamma di taglie e colori, tra cui delle tonalità  fluo., 100% poliestere effetto traspirante, Girocollo ribassato, Maniche a raglan, Retro del capo più lungo e arrotondato, .",1,,"6,900","0,520","0,370","0,210",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11939-ag.jpg,Color,Rosso,1,1,Size,M,1,1
variation,S11939-RD-S,SPORTY,1,S11939-AG-L,0,visible,"SPORTY MEN T-SHIRT 140g","SOL'S SPORTY Men, Tshirt 140g/m², Il materiale traspirante, il taglio con maniche raglan e le cuciture piatte rendoNo quest'articolo ideale per tutte le vostre operazioni sportive. Disponibile in un'ampia gamma di taglie e colori, tra cui delle tonalità  fluo., 100% poliestere effetto traspirante, Girocollo ribassato, Maniche a raglan, Retro del capo più lungo e arrotondato, .",1,,"6,700","0,500","0,370","0,210",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11939-ag.jpg,Color,Rosso,1,1,Size,S,1,1
variation,S11939-RD-XL,SPORTY,1,S11939-AG-L,0,visible,"SPORTY MEN T-SHIRT 140g","SOL'S SPORTY Men, Tshirt 140g/m², Il materiale traspirante, il taglio con maniche raglan e le cuciture piatte rendoNo quest'articolo ideale per tutte le vostre operazioni sportive. Disponibile in un'ampia gamma di taglie e colori, tra cui delle tonalità  fluo., 100% poliestere effetto traspirante, Girocollo ribassato, Maniche a raglan, Retro del capo più lungo e arrotondato, .",1,,"8,460","0,580","0,390","0,220",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11939-ag.jpg,Color,Rosso,1,1,Size,XL,1,1
variation,S11939-RD-XS,SPORTY,1,S11939-AG-L,0,visible,"SPORTY MEN T-SHIRT 140g","SOL'S SPORTY Men, Tshirt 140g/m², Il materiale traspirante, il taglio con maniche raglan e le cuciture piatte rendoNo quest'articolo ideale per tutte le vostre operazioni sportive. Disponibile in un'ampia gamma di taglie e colori, tra cui delle tonalità  fluo., 100% poliestere effetto traspirante, Girocollo ribassato, Maniche a raglan, Retro del capo più lungo e arrotondato, .",1,,"6,080","0,480","0,360","0,220",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11939-ag.jpg,Color,Rosso,1,1,Size,XS,1,1
variation,S11939-RD-XXL,SPORTY,1,S11939-AG-L,0,visible,"SPORTY MEN T-SHIRT 140g","SOL'S SPORTY Men, Tshirt 140g/m², Il materiale traspirante, il taglio con maniche raglan e le cuciture piatte rendoNo quest'articolo ideale per tutte le vostre operazioni sportive. Disponibile in un'ampia gamma di taglie e colori, tra cui delle tonalità  fluo., 100% poliestere effetto traspirante, Girocollo ribassato, Maniche a raglan, Retro del capo più lungo e arrotondato, .",1,,"9,100","0,600","0,410","0,210",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11939-ag.jpg,Color,Rosso,1,1,Size,XXL,1,1
variation,S11939-RD-XXS,SPORTY,1,S11939-AG-L,0,visible,"SPORTY MEN T-SHIRT 140g","SOL'S SPORTY Men, Tshirt 140g/m², Il materiale traspirante, il taglio con maniche raglan e le cuciture piatte rendoNo quest'articolo ideale per tutte le vostre operazioni sportive. Disponibile in un'ampia gamma di taglie e colori, tra cui delle tonalità  fluo., 100% poliestere effetto traspirante, Girocollo ribassato, Maniche a raglan, Retro del capo più lungo e arrotondato, .",1,,"5,380","0,470","0,360","0,220",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11939-ag.jpg,Color,Rosso,1,1,Size,XXS,1,1
variation,S11939-WH-3XL,SPORTY,1,S11939-AG-L,0,visible,"SPORTY MEN T-SHIRT 140g","SOL'S SPORTY Men, Tshirt 140g/m², Il materiale traspirante, il taglio con maniche raglan e le cuciture piatte rendoNo quest'articolo ideale per tutte le vostre operazioni sportive. Disponibile in un'ampia gamma di taglie e colori, tra cui delle tonalità  fluo., 100% poliestere effetto traspirante, Girocollo ribassato, Maniche a raglan, Retro del capo più lungo e arrotondato, .",1,,"9,800","0,600","0,410","0,210",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11939-ag.jpg,Color,Bianco,1,1,Size,3XL,1,1
variation,S11939-WH-L,SPORTY,1,S11939-AG-L,0,visible,"SPORTY MEN T-SHIRT 140g","SOL'S SPORTY Men, Tshirt 140g/m², Il materiale traspirante, il taglio con maniche raglan e le cuciture piatte rendoNo quest'articolo ideale per tutte le vostre operazioni sportive. Disponibile in un'ampia gamma di taglie e colori, tra cui delle tonalità  fluo., 100% poliestere effetto traspirante, Girocollo ribassato, Maniche a raglan, Retro del capo più lungo e arrotondato, .",1,,"7,540","0,550","0,400","0,210",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11939-ag.jpg,Color,Bianco,1,1,Size,L,1,1
variation,S11939-WH-M,SPORTY,1,S11939-AG-L,0,visible,"SPORTY MEN T-SHIRT 140g","SOL'S SPORTY Men, Tshirt 140g/m², Il materiale traspirante, il taglio con maniche raglan e le cuciture piatte rendoNo quest'articolo ideale per tutte le vostre operazioni sportive. Disponibile in un'ampia gamma di taglie e colori, tra cui delle tonalità  fluo., 100% poliestere effetto traspirante, Girocollo ribassato, Maniche a raglan, Retro del capo più lungo e arrotondato, .",1,,"6,900","0,520","0,370","0,210",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11939-ag.jpg,Color,Bianco,1,1,Size,M,1,1
variation,S11939-WH-S,SPORTY,1,S11939-AG-L,0,visible,"SPORTY MEN T-SHIRT 140g","SOL'S SPORTY Men, Tshirt 140g/m², Il materiale traspirante, il taglio con maniche raglan e le cuciture piatte rendoNo quest'articolo ideale per tutte le vostre operazioni sportive. Disponibile in un'ampia gamma di taglie e colori, tra cui delle tonalità  fluo., 100% poliestere effetto traspirante, Girocollo ribassato, Maniche a raglan, Retro del capo più lungo e arrotondato, .",1,,"6,700","0,500","0,370","0,210",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11939-ag.jpg,Color,Bianco,1,1,Size,S,1,1
variation,S11939-WH-XL,SPORTY,1,S11939-AG-L,0,visible,"SPORTY MEN T-SHIRT 140g","SOL'S SPORTY Men, Tshirt 140g/m², Il materiale traspirante, il taglio con maniche raglan e le cuciture piatte rendoNo quest'articolo ideale per tutte le vostre operazioni sportive. Disponibile in un'ampia gamma di taglie e colori, tra cui delle tonalità  fluo., 100% poliestere effetto traspirante, Girocollo ribassato, Maniche a raglan, Retro del capo più lungo e arrotondato, .",1,,"8,460","0,580","0,390","0,220",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s11939-ag.jpg,Color,Bianco,1,1,Size,XL,1,1
